slide_id,num_tiles
TCGA-HT-7881-01Z-00-DX2.B2794A3E-1243-4816-99C2-215F6521774D,1311
TCGA-TM-A7C4-01Z-00-DX1.082C7A0D-CCAA-4D40-B7B5-1CDD1812DF57,14132
TCGA-HT-7882-01Z-00-DX1.B5224DF8-94F3-47F3-99F0-9D05DEB3B4BC,8957
TCGA-HT-7882-01Z-00-DX5.2F59EB36-9950-4136-8218-490804AF4AB7,4507
TCGA-W9-A837-01Z-00-DX1.F0E23873-46D1-460F-AA53-930D7934E687,14859
TCGA-TM-A84I-01Z-00-DX1.755573F1-0378-4E95-A755-CD8AB79ABEC1,2880
TCGA-HT-7693-01Z-00-DX1.1289590F-3294-4874-9799-73868886F279,1043
TCGA-HT-7693-01Z-00-DX2.7BF80AA3-52C6-4AA2-B85E-93BF3F906EA9,5889
TCGA-DB-5273-01Z-00-DX1.9E85A2F5-FB10-4C9F-A612-19FFB955C9FF,35693
TCGA-DU-7298-01Z-00-DX1.1A1DDD06-53F9-4641-AC10-B6F78349DC66,2111
TCGA-FG-A713-01Z-00-DX1.92B1CBC8-BF31-4748-92B6-EA4ACB3366FF,3407
TCGA-FG-A713-01Z-00-DX4.12FA5CBD-8304-414F-99BD-2FDA6F9DAC00,5997
TCGA-DU-A5TP-01Z-00-DX1.93C7592D-91A7-4A89-96A8-190654A36BA9,986
TCGA-HT-7480-01Z-00-DX1.42E0C267-020A-464E-9652-2068BEC181B8,1258
TCGA-HT-7480-01Z-00-DX4.C69D99AA-7FAD-4741-8A68-FCF694D07180,15812
TCGA-HT-7480-01Z-00-DX5.AB789ABF-9E84-4F24-935F-80EA240CBACF,10459
TCGA-HT-7480-01Z-00-DX2.F7CD8FA9-0DD2-47E5-9A40-957AA6DE5770,15881
TCGA-CS-4938-01Z-00-DX1.6660D726-8524-424A-B6E8-D97FFD9BCE01,5736
TCGA-TQ-A7RK-02Z-00-DX2.4267A2C5-044A-4550-9F97-BFFB941A4FF5,24497
TCGA-TQ-A7RK-02Z-00-DX1.81EF0869-9C37-45B0-B548-10436269B3FB,24719
TCGA-S9-A7J1-01Z-00-DX1.E6934DF9-A2DF-4454-B927-CD481786EB3A,19746
TCGA-DB-A4XF-01Z-00-DX2.EB54301F-63CD-4648-AA38-67332840B8B2,25603
TCGA-HT-7875-01Z-00-DX2.FB751492-473E-4D1A-AE6E-AC3F27A367C1,9073
TCGA-HT-7875-01Z-00-DX1.5B9314A0-5FA4-4740-A437-01B6380C1262,770
TCGA-DU-6393-01Z-00-DX1.a91ec35c-6b09-4ea7-8c15-e13119177f74,4769
TCGA-TM-A84R-01Z-00-DX1.26D7F00E-85DD-49E9-BCA3-AAA25ECD2E5F,13631
TCGA-HT-7475-01Z-00-DX3.154DA9D3-55E8-41B4-B442-77839528BB05,9043
TCGA-HT-7475-01Z-00-DX2.6FAD6473-C6B4-42C3-A2EA-C3101C847409,7654
TCGA-DU-7294-01Z-00-DX1.42C278DB-951F-46DD-A455-7D5ED4AA7CF0,3272
TCGA-QH-A6XA-01Z-00-DX1.7B4C2D32-6621-4109-8B13-7620D1E07A0D,13732
TCGA-R8-A6MO-01Z-00-DXB.874632D2-DD16-441A-927D-DF54C5ED35F2,14523
TCGA-HT-7607-01Z-00-DX5.9A0644C6-3BAD-4DEE-BD7D-190588FC4213,9676
TCGA-HT-7607-01Z-00-DX13.F877AA04-2938-40C2-A540-52976238909F,26415
TCGA-HT-7607-01Z-00-DX6.E06E482D-DBB9-4BBE-BD34-DE76AC8BFD56,12221
TCGA-HT-7607-01Z-00-DX12.E73A8E80-AC6D-4A80-81AD-4C6050F9D5CA,14639
TCGA-HT-7607-01Z-00-DX1.7FD5F49C-1CF7-499A-BA47-10812135FAC5,16785
TCGA-HT-7880-01Z-00-DX1.1EF457FD-80E9-4249-8436-E2BC853DF7BC,966
TCGA-HT-7880-01Z-00-DX2.3C084238-8203-4203-8F92-9CEE02922CCF,15712
TCGA-HT-7607-01Z-00-DX11.A1199519-53A0-4829-9EC4-3733424448ED,15232
TCGA-R5-A7ZE-01Z-00-DX1.0E7DCE3F-E2A1-4F98-BEBF-E08DF2BF2FF3,1468
TCGA-CG-4301-01Z-00-DX1.d3a38b46-9f9c-4ed4-a1c7-fc1e48263a53,1578
TCGA-D7-8579-01Z-00-DX1.BFA005CC-E2B4-4A36-9C84-5F51F0526856,16955
TCGA-VQ-A8PD-01Z-00-DX1.A9B601CB-83AA-4F0C-BB6D-DD88455FDEE9,17716
TCGA-D7-6524-01Z-00-DX1.ec1248f6-7d22-49c5-8300-673d25819e1d,16935
TCGA-D7-6525-01Z-00-DX1.4c140df7-e1b6-4e10-bf13-0006484d6a4f,23604
TCGA-CD-A489-01Z-00-DX1.AB03DA27-6A86-41C7-9305-E5400E6C47AC,9610
TCGA-HJ-7597-01Z-00-DX1.4218e9a0-3ef1-4073-8336-1fe81c0bce90,23439
TCGA-BR-A44U-01Z-00-DX1.8C665560-8CAC-4ABF-B2B2-17A76B3A9F14,12810
TCGA-BR-8361-01Z-00-DX1.1b4bb384-c462-453a-97b4-663dbba4a464,25383
TCGA-BR-A4QI-01Z-00-DX1.68312256-CBC5-4350-B4AD-A5990948BCB8,14813
TCGA-VQ-A922-01Z-00-DX1.445608A5-D4F1-44AB-8642-3C944D753D87,22231
TCGA-HT-7677-01Z-00-DX7.C2762524-C070-4F71-86BE-57CFD74BF67A,1303
TCGA-HT-7677-01Z-00-DX6.E44148AE-9EA0-4AA6-8893-4C325F26B95E,2835
TCGA-HT-7677-01Z-00-DX3.357F25D7-5314-4EE2-A7A0-CF28742EDB0E,1830
TCGA-HT-7677-01Z-00-DX2.206C6C4F-4C08-4EDD-A55D-81576B433F6F,2753
TCGA-HW-A5KJ-01Z-00-DX1.565C251B-6B1B-4589-99E6-DD1ED951CA0C,18120
TCGA-E1-A7YN-01Z-00-DX1.74D8BD5D-F0C9-4BD5-8FEC-E1B57E0FEF5C,23120
TCGA-HT-7483-01Z-00-DX2.2CE33B83-B54E-4FA0-9557-09499AAA82A6,9157
TCGA-VM-A8CD-01Z-00-DX2.355165A0-D1C3-4345-B151-B94591102389,16960
TCGA-QH-A65S-01Z-00-DX1.CEE3136E-5CFE-41A6-989C-8F61A12D9862,14988
TCGA-VM-A8CD-01Z-00-DX1.F33FFB83-3DC7-4543-A496-1EC738188DE0,16726
TCGA-HT-7483-01Z-00-DX1.7241DF0C-1881-4366-8DD9-11BF8BDD6FBF,17
TCGA-R8-A6MK-01Z-00-DXC.F741DE76-6E81-4DCF-A99F-659C1E398FB0,23100
TCGA-R8-A6MK-01Z-00-DX7.B3475A5B-4A7A-4DBD-BF65-EA2ADA3FD684,29992
TCGA-DU-A5TR-01Z-00-DX1.87D9C8FE-7163-4E84-BA81-2B02E0193377,1142
TCGA-HT-7608-01Z-00-DX2.E2E57BF2-D8AC-4414-B5CE-8D50FE1B183D,22150
TCGA-HT-7608-01Z-00-DX8.A4CCDD50-F1B3-4AA8-B326-A068D2D7A036,19517
TCGA-R8-A73M-01Z-00-DX1.F73016FC-3180-4D90-9D49-2FA04F9BC5A3,9395
TCGA-HT-7602-01Z-00-DX1.6CF85DA2-1BCC-47ED-BFB6-1149510273A6,3204
TCGA-HT-7481-01Z-00-DX1.19124734-8096-44FA-ABF1-40BA8BE318DF,1852
TCGA-HT-7481-01Z-00-DX3.A8785012-CACE-4B56-8B1F-07AA96B00D1D,1997
TCGA-QH-A6XC-01Z-00-DX1.EE39646B-3F7A-4D87-9237-1ED594C8D427,5968
TCGA-TM-A84G-01Z-00-DX2.40776742-AC90-4DA4-A0CE-738AD4F6550F,17922
TCGA-HW-7490-01Z-00-DX1.2109dc98-1288-4da2-963e-4544db680603,17283
TCGA-QH-A6X9-01Z-00-DX1.D8ECA1DD-68D3-4987-9B23-1F9FA81955E0,16433
TCGA-HT-7881-01Z-00-DX4.D87464C7-F498-4AB1-AE6E-F6F71C76CCAA,7301
TCGA-DB-A64O-01Z-00-DX1.E143BA84-8D09-4FA0-A58F-AF6BEE4E8451,19728
TCGA-HT-7474-01Z-00-DX2.BDFBF2D3-53F0-42D3-BFDB-48967E446390,9307
TCGA-HT-7693-01Z-00-DX3.DB0FD2D2-082F-4CAC-A0E7-58BAACCA5299,3953
TCGA-DB-5273-01Z-00-DX2.4240617C-BD85-4841-A61E-62EB9C143076,22229
TCGA-FN-7833-01Z-00-DX1.0618fcef-d4fc-427f-bcb6-f46f903f6e4b,12195
TCGA-HW-8321-01Z-00-DX1.5A8CE14C-5AD0-45E2-8C77-B4BCC1877373,23131
TCGA-DB-A64P-01Z-00-DX1.A14552EE-4B33-4839-A733-00302D0BAFBC,16984
TCGA-HT-7881-01Z-00-DX3.846319A7-917B-4ADE-B7A8-7E987DF43257,10379
TCGA-HT-7881-01Z-00-DX5.13CBB27F-AADD-4F96-9327-3C34ABD3F707,11580
TCGA-HT-7882-01Z-00-DX2.8F391B3B-6995-4594-8E60-09303EB39930,7420
TCGA-DU-7304-01Z-00-DX1.EA1BD5C1-A8FE-40E1-8287-B703185779CD,4662
TCGA-HT-7882-01Z-00-DX3.E16AFAA3-F6A2-45D6-862E-E41AC8E4299F,7056
TCGA-HT-7882-01Z-00-DX4.8B139B5B-567F-4810-A03E-4818F3FFFACF,5808
TCGA-FG-8182-01Z-00-DX1.287825ff-7486-455b-b3d7-90200806ae87,4430
TCGA-DU-A7TI-01Z-00-DX1.4D83F5FC-F203-405A-AF16-5CA5F76E5001,511
TCGA-S9-A6WD-01Z-00-DX1.4B8BAF92-5817-494A-A842-7FE6C0C6F643,28978
TCGA-QH-A6X3-01Z-00-DX1.FFC6757C-ED6A-4840-801F-CAB521558AE1,17897
TCGA-HT-A74O-01Z-00-DX1.C16EB67A-110A-4336-AC84-A1A677A41244,13868
TCGA-P5-A77X-01Z-00-DX1.22398640-6ACD-4226-B301-E01AED3D38C1,14081
TCGA-FG-5965-01Z-00-DX1.f317c968-bc3d-47dc-b608-41cb98b6608e,35837
TCGA-HT-8563-01Z-00-DX1.78F51983-9EAD-47AA-99B9-D3E16308926E,22180
TCGA-FG-A713-01Z-00-DX2.AFC5E32E-29B6-422B-B867-76BE764A3352,3243
TCGA-HT-7686-01Z-00-DX3.7B4FA34C-A4FB-49EC-B150-943FE2778642,12486
TCGA-DB-A4XH-01Z-00-DX1.56D80999-2AB5-40BB-9326-43B6FF71183A,11603
TCGA-HT-7686-01Z-00-DX2.17E34786-0450-4752-878B-D12DE2D8877D,11852
TCGA-DU-5849-01Z-00-DX1.e7b1aee3-be94-4472-a7b1-313b7dc8986b,9290
TCGA-HT-7688-01Z-00-DX4.C00143AB-3138-400D-A9CB-7632401C436A,12614
TCGA-DU-6407-01Z-00-DX1.191e7dfe-7bb3-446f-ba9d-8123b83f75d9,5792
TCGA-HT-7874-01Z-00-DX1.5D728C37-46E8-4B21-B55E-4EA2787DF519,12694
TCGA-HT-7874-01Z-00-DX5.9D6023D0-0655-4FD6-8D24-7019CE7E8ADD,14652
TCGA-DU-A76R-01Z-00-DX1.EDE40E2C-2364-4B22-B787-E07E0821FF56,1469
TCGA-DH-A669-01Z-00-DX2.58B1F2DF-A535-48D9-9350-8F6244D91630,27060
TCGA-E1-A7YY-01Z-00-DX1.B652C843-4122-453A-B67B-68DD0ADE4476,17496
TCGA-DB-A4XG-01Z-00-DX1.76683FE4-150C-44B9-99C1-DFCCAB337CDE,13474
TCGA-FG-A87N-01Z-00-DX1.59E663F0-3B40-4845-A73C-A9E5C0B3955B,39615
TCGA-TQ-A7RI-01Z-00-DX1.785D0C67-7621-4C2A-8EE2-393A842963B7,16932
TCGA-HW-A5KK-01Z-00-DX1.DBE8A4F7-456E-4094-93D8-10D3238E86DD,31784
TCGA-DB-A75P-01Z-00-DX2.81D7ED8E-DB0B-4519-A965-70EF815245D4,15513
TCGA-E1-A7YL-01Z-00-DX1.EA6413B5-B000-49AA-97CC-8E9A2495EED1,31366
TCGA-P5-A731-01Z-00-DX1.86F64744-416E-4645-B12F-D936E174CA2D,12350
TCGA-DB-A4XC-01Z-00-DX2.7CFAE472-1951-436C-B3E6-F05A96FF5773,13433
TCGA-DB-A4XC-01Z-00-DX1.5768EC5F-D8B2-47B3-A685-059792C8751E,9198
TCGA-DU-A76L-01Z-00-DX1.1FCFF046-82EF-42B4-937F-CEFD63D3E713,1988
TCGA-E1-A7Z3-01Z-00-DX1.1CB2A0F0-0A5C-4DD1-8CD9-8FDBD0CAEC74,8048
TCGA-FG-7638-01Z-00-DX1.27EE5A65-D5D9-41B9-998E-049764C18DC8,13422
TCGA-DB-A4XD-01Z-00-DX1.9CEDBD64-B9D3-4F8C-B51F-4E00085742A1,4362
TCGA-DU-A6S6-01Z-00-DX1.24E0E59F-ADD0-430D-AC6D-F6FD73C60345,871
TCGA-DB-A4XF-01Z-00-DX1.2E0AFD7A-F00A-4FB1-95E3-F605BC9065DA,28463
TCGA-R8-A6MO-01Z-00-DX3.24C7DE73-6010-41D4-9F9F-09C36B3236B3,12099
TCGA-E1-A7YV-01Z-00-DX1.1218FD83-3D09-43CD-A5EF-CA8F6EB74A11,22261
TCGA-R8-A6MO-01Z-00-DXE.8F2AE4BA-D2B0-406C-8624-7B3D840E67B2,12186
TCGA-R8-A6MO-01Z-00-DX4.DE4E2CDD-DE75-4377-979E-4435E539877C,20038
TCGA-R8-A6MO-01Z-00-DXD.D62DDC11-431F-41A4-9F9F-DA33E90D9DC4,17776
TCGA-R8-A6MO-01Z-00-DXC.484F328C-F9E9-4970-88CD-9C931BA53BBA,13571
TCGA-HT-7607-01Z-00-DX2.8989537E-4871-42A4-94B8-260A341E2C9C,18314
TCGA-HT-7607-01Z-00-DX17.4EA311DA-943A-415A-B2C6-19B7D20231AF,8715
TCGA-DB-5280-01Z-00-DX1.377DED7C-CE43-4735-A6C1-2C2D0A769B18,18155
TCGA-HT-7607-01Z-00-DX10.8C411A60-316A-469B-85D4-585A8C4DF4CE,3369
TCGA-HT-7476-01Z-00-DX1.9236049B-7C74-4585-8B46-921C42FC581E,1117
TCGA-77-8138-01Z-00-DX1.fac6dcf9-7367-4345-a764-38e5471763c0,35472
TCGA-60-2710-01Z-00-DX1.45f8ef49-d5bb-404c-9ac5-c7882bc59b45,25765
TCGA-56-7221-01Z-00-DX1.f897f1ee-2796-4183-9312-f47871383327,2453
TCGA-56-8305-01Z-00-DX1.2C1D792D-79E0-48D7-9938-DFD44428874E,6208
TCGA-21-A5DI-01Z-00-DX1.E9123261-ADE7-468C-9E9A-334E131FFF97,7569
TCGA-43-7657-01Z-00-DX1.d8a5d257-c5ca-4192-b6a7-4698b8390fca,4304
TCGA-73-4677-01Z-00-DX1.b557785c-9ccc-42a7-bb54-7bb47638ddfc,18451
TCGA-NJ-A4YI-01Z-00-DX1.C4111D01-27BF-486F-8E0E-C8053DB16133,27132
TCGA-49-6744-01Z-00-DX1.40f8f751-b756-4576-b1ee-8dd2e8f89ff7,29081
TCGA-L4-A4E6-01Z-00-DX1.1B537DE0-2CE3-4B90-9ED3-71F1F8747EE9,11065
TCGA-78-7149-01Z-00-DX1.1b83dbcb-0c9f-4e50-bb98-bf9a157052cf,32120
TCGA-97-A4M6-01Z-00-DX1.01D83621-3D8E-4339-9F9B-CBD3083D5AE0,20825
TCGA-69-7763-01Z-00-DX1.33203e8a-43e9-4e3e-98ba-1ac08b80a44f,18410
TCGA-38-4626-01Z-00-DX1.142bc018-bd79-4db9-84e2-f83a617ea92a,18559
TCGA-86-8055-01Z-00-DX1.546dc42e-3742-4da5-8f9b-80732180ce76,26993
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,3314
TCGA-05-4398-01Z-00-DX1.269bc75f-492e-48b1-87ee-85924aa80e74,9185
TCGA-95-A4VN-01Z-00-DX1.B997A80F-C396-40AB-808A-B70EB83A2B74,16837
TCGA-05-4244-01Z-00-DX1.d4ff32cd-38cf-40ea-8213-45c2b100ac01,2782
TCGA-55-A492-01Z-00-DX1.31B23842-7F8B-4311-88DF-C51CB4F54AED,14456
TCGA-05-4430-01Z-00-DX1.95659bbb-3091-4370-bc1d-6c6c1baa7b3d,7281
TCGA-49-AAR0-01Z-00-DX1.1635383C-0FB3-4CF9-BABC-08AC19CCE501,19391
TCGA-44-3396-01Z-00-DX1.187b0a68-ad51-4fcd-819c-b74a8599dbe9,6339
TCGA-71-8520-01Z-00-DX1.EAE99132-A397-4B4D-8B09-CBB774A7B62F,17685
TCGA-67-4679-01Z-00-DX1.a3d84341-fed7-4235-a053-638ed5294954,7371
TCGA-55-8506-01Z-00-DX1.A908E3D2-91F7-4DE2-98C9-95D1038B9F49,3661
TCGA-44-7672-01Z-00-DX1.71f4a0c6-a9cc-481c-ace8-c8c314952aa1,4253
TCGA-93-A4JO-01Z-00-DX1.314C53B6-603C-402B-8CF7-E3CE851A0A0F,15754
TCGA-NJ-A4YP-01Z-00-DX1.148BFF66-4DC7-468C-8783-97F27C2E1245,15615
TCGA-55-6642-01Z-00-DX1.0487cfc6-8216-4da3-aae1-a35452e9e4f6,3701
TCGA-69-8253-01Z-00-DX1.631c741f-46bd-4d4b-8f6c-64787fb4c402,13261
TCGA-05-4249-01Z-00-DX1.9fce0297-cc19-4c04-872c-4466ee4024db,5127
TCGA-44-7669-01Z-00-DX1.34d0c9ac-d3dc-4a5e-b99c-a8c1c1e120d1,3919
TCGA-75-7027-01Z-00-DX1.AC91B34F-DF67-4F95-B145-079A71A54E83,7037
TCGA-78-7145-01Z-00-DX1.ecde66bf-2de8-4e31-b3ab-4fed4f055dda,15332
TCGA-75-7031-01Z-00-DX1.B058D81B-E869-4AEA-8CAC-4B6264FB86A8,3727
TCGA-MN-A4N1-01Z-00-DX1.07CD10C3-73A7-47E5-AD45-45458CE33107,35300
TCGA-78-7156-01Z-00-DX1.9f7c8eb9-73de-49be-a487-e1fd4411b7b5,17910
TCGA-55-8208-01Z-00-DX1.6eccb7e2-16e4-4d25-9a1e-b370e016020f,15720
TCGA-53-A4EZ-01Z-00-DX1.5D155F0B-A677-4589-AF00-A4C451F5B6B6,29032
TCGA-55-6970-01Z-00-DX1.be042a9b-3eab-4b6c-9cd7-7486ffab037f,14482
TCGA-86-8359-01Z-00-DX1.11B8FDC3-4B84-4A22-B89D-46EA76345F13,38217
TCGA-MP-A4T8-01Z-00-DX1.3ECB340F-66C7-4F64-8E00-463BF82AAD83,24302
TCGA-44-7667-01Z-00-DX1.2be2e379-7368-4fa7-a619-ace84febecb3,6679
TCGA-55-6968-01Z-00-DX1.810e0fee-99ab-465b-8ae9-fb416e4dca3c,8827
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,33949
TCGA-55-8302-01Z-00-DX1.E0C2B152-BBA9-4AA7-9E6B-BD57B68163CB,2533
TCGA-64-1679-01Z-00-DX1.f9fd24ef-d51c-4530-9fb5-e8a8f09dba73,6246
TCGA-55-6971-01Z-00-DX1.6c790768-8252-466a-95e1-97d2086a8132,3162
TCGA-78-7161-01Z-00-DX1.646cf15a-5961-4728-b9fe-fe3fff11831f,25713
TCGA-86-A456-01Z-00-DX1.5C7CBF9B-0AE3-4776-9434-296AA0C605CC,9260
TCGA-NJ-A55O-01Z-00-DX1.8E23C821-B8BB-4D89-9E38-E97424A685CE,16136
TCGA-MP-A4TJ-01Z-00-DX1.14EDBE5C-5D0C-4002-BE95-AF5C9D9F3D43,22462
TCGA-64-5778-01Z-00-DX1.96C39819-8A65-4651-BE83-39959F6FAD05,5574
TCGA-75-5126-01Z-00-DX1.164887F4-9986-415F-A94A-E40E92D80DA3,15900
TCGA-55-8205-01Z-00-DX1.6df6d499-f325-409d-acb1-9e13172f2bb4,4474
TCGA-55-8510-01Z-00-DX1.BB1EAC72-6215-400B-BCBF-E3D51A60182D,3243
TCGA-86-7711-01Z-00-DX1.f64dd9d8-b9ca-4d1f-9783-d1042979132d,21861
TCGA-95-A4VP-01Z-00-DX1.1B145AC0-2471-4974-BBB6-C88BDF0BE8BD,21583
TCGA-49-4512-01Z-00-DX5.7198ce36-1fae-4da1-9f26-b7f43cf01133,36006
TCGA-50-5045-01Z-00-DX2.0FCA12EA-572E-4A7D-900D-6E200892170E,14198
TCGA-50-5045-01Z-00-DX1.ec50bbfc-1721-4e94-ac11-9ebd843e11ba,13991
TCGA-49-4512-01Z-00-DX1.ced0bda8-f2d6-4bcb-b2d6-b122846a3079,17071
TCGA-55-8513-01Z-00-DX1.E21776FE-DF49-48D1-90D6-6F71D0764492,4853
TCGA-49-4512-01Z-00-DX3.2f6ec7bc-0dac-4be0-95fe-4071a93a856f,20286
TCGA-44-7660-01Z-00-DX1.f96c114b-f0fc-498a-97cc-e262344de357,8197
TCGA-05-4417-01Z-00-DX1.6E534856-996F-4BD9-8AFC-7B1BF627E505,5617
TCGA-69-7979-01Z-00-DX1.c9bc265d-4889-4333-9852-b8b535887f1e,18850
TCGA-75-6203-01Z-00-DX1.9796ACAB-9E1A-4BC5-B80C-4EC856FA14B7,6358
TCGA-L9-A743-01Z-00-DX1.27ED2955-E8B5-4A3C-ADAA-82568ECCFB83,11412
TCGA-97-7554-01Z-00-DX1.4107ca63-4642-42b9-b6f2-13778ecaf9a7,36440
TCGA-L9-A50W-01Z-00-DX1.21FAAB58-58EF-4A6A-8F0A-16D9AB9B1056,25047
TCGA-50-6673-01Z-00-DX1.e24fb432-3fff-4f00-a316-16d05275c1e7,26571
TCGA-73-4675-01Z-00-DX1.1027587f-8ec4-4b8c-8768-ff7b669683e0,23797
TCGA-49-4506-01Z-00-DX2.81e180ae-bd9f-49cc-9a0f-297800cc7280,31433
TCGA-49-4506-01Z-00-DX3.a05a3969-bbef-48d8-86de-f51c8870afd6,27612
TCGA-97-7941-01Z-00-DX1.6845ef95-2231-44a2-aeae-004a117f1964,32771
TCGA-78-7153-01Z-00-DX1.5190321a-f1aa-4c6e-b4b9-6767b779682b,31446
TCGA-64-1681-01Z-00-DX1.fb0244f6-51a8-4da2-b45c-38d8e02edab7,3818
TCGA-49-4494-01Z-00-DX2.cac5ed0a-98c3-4d37-a4f4-9596a061836a,33406
TCGA-49-4494-01Z-00-DX3.e80b4534-4d6e-4d79-962e-017ffee24d67,20746
TCGA-49-4494-01Z-00-DX6.3791a027-7ddb-429c-99a5-bb84a4307550,19300
TCGA-49-4494-01Z-00-DX7.9f722476-622e-4374-9fda-ef35184f01e0,26322
TCGA-50-5946-01Z-00-DX1.5076CACA-E3C0-4114-BA69-5B4896FF0C4B,21050
TCGA-86-7713-01Z-00-DX1.23f9e213-b566-47bb-beb8-7d12b2f0508b,18494
TCGA-73-4659-01Z-00-DX1.578400cd-d284-451b-8fdf-9f82c1458276,19492
TCGA-55-7913-01Z-00-DX1.2295fcc5-70b0-412e-a1fd-b5366fce0739,1692
TCGA-55-8507-01Z-00-DX1.3C6198CF-3E13-4C4C-B851-5BDFF8552621,15315
GTEX-1117F-0126,6533
GTEX-1117F-0226,3146
GTEX-1117F-0326,986
GTEX-1117F-0426,4113
GTEX-1117F-0526,401
GTEX-1117F-0626,2483
GTEX-1117F-0726,4697
GTEX-1117F-0826,7433
GTEX-1117F-0926,5586
GTEX-1117F-1026,3621
GTEX-1117F-1126,6080
GTEX-1117F-1226,7183
GTEX-1117F-1326,6470
GTEX-1117F-1426,7442
GTEX-1117F-1526,2466
GTEX-1117F-1626,6073
GTEX-1117F-1726,4798
GTEX-1117F-1826,6200
GTEX-1117F-1926,6161
GTEX-1117F-2026,6107
GTEX-1117F-2126,6200
GTEX-1117F-2226,8991
GTEX-1117F-2326,6752
GTEX-1117F-2426,8206
GTEX-1117F-2526,8502
GTEX-1117F-2626,4622
GTEX-1117F-2726,3984
GTEX-1117F-2826,5767
GTEX-1117F-2926,7617
GTEX-1117F-3026,1567
GTEX-1117F-3126,1224
GTEX-1117F-3226,9044
GTEX-1117F-3326,9456
GTEX-111CU-0126,10327
GTEX-111CU-0226,10776
GTEX-111CU-0326,15207
GTEX-111CU-0426,16043
GTEX-111CU-0526,1325
GTEX-111CU-0626,16198
GTEX-111CU-0726,10698
GTEX-111CU-0826,21051
GTEX-111CU-0926,9104
GTEX-111CU-1026,6329
GTEX-111CU-1126,17637
GTEX-111CU-1226,23464
GTEX-111CU-1326,5891
GTEX-111CU-1426,3843
GTEX-111CU-1526,23284
GTEX-111CU-1626,5595
GTEX-111CU-1726,18150
GTEX-111CU-1826,5466
GTEX-111CU-1926,13082
GTEX-111CU-2026,15955
GTEX-111CU-2126,13642
GTEX-111CU-2226,12615
GTEX-111FC-0126,11078
GTEX-111FC-0226,3535
GTEX-111FC-0326,6800
GTEX-111FC-0426,841
GTEX-111FC-0526,1602
GTEX-111FC-0626,6940
GTEX-111FC-0726,8349
GTEX-111FC-0826,9638
GTEX-111FC-0926,1910
GTEX-111FC-1026,4967
GTEX-111FC-1126,4708
GTEX-111FC-1226,9403
GTEX-111FC-1326,5619
GTEX-111FC-1426,2053
GTEX-111FC-1526,5946
GTEX-111FC-1626,5271
GTEX-111FC-1726,3169
GTEX-111FC-1826,3113
GTEX-111FC-1926,3189
GTEX-111FC-2026,6207
GTEX-111FC-2126,5012
GTEX-111FC-2226,4349
GTEX-111FC-2326,5983
GTEX-111FC-2426,2192
GTEX-111FC-2526,8043
GTEX-111FC-2626,4253
GTEX-111FC-2726,5276
GTEX-111FC-2826,8904
GTEX-111FC-2926,539
GTEX-111FC-3026,2079
GTEX-111FC-3126,8871
GTEX-111FC-3326,5009
GTEX-111VG-0126,5817
GTEX-111VG-0226,2833
GTEX-111VG-0326,8248
GTEX-111VG-0426,8714
GTEX-111VG-0526,11104
GTEX-111VG-0626,6960
GTEX-111VG-0726,8472
GTEX-111VG-0826,17282
GTEX-111VG-0926,6716
GTEX-111VG-1026,10206
GTEX-111VG-1126,3327
GTEX-111VG-1226,2606
GTEX-111VG-1326,8771
GTEX-111VG-1426,9651
GTEX-111VG-1526,8539
GTEX-111VG-1626,16224
GTEX-111VG-1726,6735
GTEX-111VG-1826,9235
GTEX-111VG-1926,7255
GTEX-111VG-2026,5522
GTEX-111VG-2126,8320
GTEX-111VG-2226,4150
GTEX-111VG-2326,4287
GTEX-111VG-2426,8861
GTEX-111VG-2526,9179
GTEX-111VG-2626,16456
GTEX-111VG-2726,9246
GTEX-111VG-2826,14488
GTEX-111VG-2926,10001
GTEX-111VG-3026,10465
GTEX-111YS-0126,5121
GTEX-111YS-0226,6481
GTEX-111YS-0326,1916
GTEX-111YS-0426,3088
GTEX-111YS-0526,5489
GTEX-111YS-0626,3307
GTEX-111YS-0726,2442
GTEX-111YS-0826,8571
GTEX-111YS-0926,6427
GTEX-111YS-1026,4201
GTEX-111YS-1126,9015
GTEX-111YS-1226,684
GTEX-111YS-1326,1044
GTEX-111YS-1426,3701
GTEX-111YS-1526,7767
GTEX-111YS-1626,6031
GTEX-111YS-1726,6005
GTEX-111YS-1826,6156
GTEX-111YS-1926,3551
GTEX-111YS-2026,4272
GTEX-111YS-2126,2328
GTEX-111YS-2226,1865
GTEX-111YS-2326,4470
GTEX-111YS-2426,749
GTEX-111YS-2526,5015
GTEX-1122O-0126,9648
GTEX-1122O-0226,16030
GTEX-1122O-0326,10159
GTEX-1122O-0426,1673
GTEX-1122O-0526,7513
GTEX-1122O-0626,5601
GTEX-1122O-0726,516
GTEX-1122O-0826,6937
GTEX-1122O-0926,2899
GTEX-1122O-1026,17761
GTEX-1122O-1126,10932
GTEX-1122O-1226,5691
GTEX-1122O-1326,8311
GTEX-1122O-1426,23135
GTEX-1122O-1526,8991
GTEX-1122O-1626,18646
GTEX-1122O-1726,6759
GTEX-1122O-1826,18780
GTEX-1122O-1926,6294
GTEX-1122O-2026,2060
GTEX-1122O-2126,8603
